,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
8206,44, Private,346081, HS-grad,9, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States
8207,46, State-gov,178686, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States
8208,50, Private,378581, 12th,8, Never-married, Protective-serv, Other-relative, Black, Male,0,0,40, United-States
8209,54, Private,168621, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
8210,52, Private,25826, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,47, United-States
8211,57, State-gov,229270, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1579,37, United-States
8212,20, Private,225395, 7th-8th,4, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,60, Mexico
8213,26, Private,192549, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
8214,32, Private,209808, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1740,47, United-States
8215,38, Private,372559, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States
8216,21, ?,152328, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States
8217,26, ?,217300, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,0,36, United-States
8218,31, Private,252210, 5th-6th,3, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico
8219,68, ?,255276, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,48, United-States
8220,33, Private,118500, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States
8221,50, Private,159650, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States
8222,26, Private,200681, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States
8223,48, Private,119199, Bachelors,13, Divorced, Sales, Unmarried, White, Female,0,0,44, United-States
8224,47, Private,343742, HS-grad,9, Separated, Craft-repair, Unmarried, Black, Male,0,0,40, United-States
8225,23, Private,204653, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,72, Dominican-Republic
8226,43, Private,142725, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,1887,80, United-States
8227,35, Private,226528, Doctorate,16, Married-spouse-absent, Prof-specialty, Not-in-family, Other, Male,0,0,60, England
8228,37, Private,122889, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,40, Taiwan
8229,39, Private,270059, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States
8230,59, Federal-gov,298449, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,43, United-States
8231,63, Private,216413, Bachelors,13, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States
8232,47, Self-emp-not-inc,192755, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,20, United-States
8233,68, Private,50351, Masters,14, Never-married, Adm-clerical, Not-in-family, White, Female,6360,0,20, United-States
8234,34, State-gov,49539, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States
8235,50, Private,240612, HS-grad,9, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,10, United-States
8236,40, Private,262872, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
8237,18, Private,79077, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,22, United-States
8238,33, Local-gov,187203, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
8239,32, Private,159187, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States
8240,71, Self-emp-not-inc,78786, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,10, United-States
8241,48, ?,199763, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,20, United-States
8242,63, ?,107085, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,7, United-States
8243,42, ?,167678, 11th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,22, Ecuador
8244,27, Private,200500, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States
8245,67, Private,212185, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,10, United-States
8246,56, Self-emp-inc,258883, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
8247,43, Private,161240, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States
8248,42, Private,162140, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, United-States
8249,32, Local-gov,19302, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, England
8250,61, ?,116230, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States
8251,61, Private,74040, Bachelors,13, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, South
8252,33, State-gov,85632, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States
8253,40, Private,34987, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,53, United-States
8254,40, Private,219266, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States
8255,35, Private,209993, 11th,7, Separated, Priv-house-serv, Unmarried, White, Female,0,0,8, Mexico
8256,44, Private,216116, HS-grad,9, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica
8257,38, Private,313914, Bachelors,13, Separated, Farming-fishing, Unmarried, White, Female,0,0,45, United-States
8258,29, Private,351731, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
8259,29, Self-emp-inc,124950, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States
8260,31, Private,188246, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States
8261,53, Private,172962, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
8262,21, Private,140001, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States
8263,38, Private,248919, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala
8264,45, Private,481987, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,18, United-States
8265,25, Private,34541, Assoc-voc,11, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,36, Canada
8266,31, Private,369825, 7th-8th,4, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,25, United-States
8267,34, Local-gov,113183, Masters,14, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States
8268,30, Self-emp-inc,205733, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States
8269,28, Private,203776, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States
8270,55, Private,132887, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,3411,0,40, Jamaica
8271,34, Private,230246, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,2202,0,99, United-States
8272,61, Self-emp-not-inc,201965, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
8273,37, Private,212900, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
8274,39, Private,150217, Some-college,10, Divorced, Sales, Not-in-family, White, Female,0,0,38, United-States
8275,20, Private,223811, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,23, United-States
8276,22, Private,249727, Some-college,10, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States
8277,21, Private,285127, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, United-States
8278,69, ?,182668, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,45, United-States
8279,47, Private,107682, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,48, United-States
8280,29, Private,71067, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States
8281,28, Private,41099, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
8282,32, Private,220690, 11th,7, Divorced, Other-service, Not-in-family, White, Male,0,0,33, United-States
8283,56, Private,154490, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States
8284,30, Private,145231, Assoc-acdm,12, Divorced, Adm-clerical, Own-child, White, Female,0,1762,40, United-States
8285,21, Private,194723, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Mexico
8286,19, ?,128453, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,28, United-States
8287,63, ?,149698, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States
8288,39, Self-emp-not-inc,195253, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States
8289,21, ?,520231, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States
8290,37, Private,83375, HS-grad,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States
8291,49, Private,406518, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,16, Yugoslavia
8292,48, Private,208662, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,37, United-States
8293,51, Private,193720, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
8294,30, Private,188146, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5013,0,40, United-States
8295,18, Private,228592, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,18, United-States
8296,55, Private,157932, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States
8297,40, Private,34722, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,48, United-States
8298,65, Self-emp-not-inc,118474, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,9386,0,59, ?
8299,36, Self-emp-not-inc,36425, Some-college,10, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States
8300,27, ?,147638, Masters,14, Never-married, ?, Not-in-family, Other, Female,0,0,40, Japan
8301,55, Federal-gov,171870, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,46, United-States
8302,32, Private,107843, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,5178,0,50, United-States
8303,36, Private,111128, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States
8304,41, Private,355918, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, United-States
8305,31, Private,257644, HS-grad,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States
8306,50, Private,767403, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,40, United-States
8307,30, Private,45427, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,70, United-States
8308,43, Private,84673, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States
8309,41, Federal-gov,260761, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
8310,49, Self-emp-not-inc,377622, Assoc-acdm,12, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States
8311,57, Private,141570, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, United-States
8312,55, Private,259532, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States
8313,31, Self-emp-not-inc,30290, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States
8314,50, Private,338033, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,32, United-States
8315,26, Private,78172, Some-college,10, Married-AF-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
8316,58, State-gov,223400, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,20, United-States
8317,43, Private,122473, Masters,14, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,1977,50, United-States
8318,21, Private,163595, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States
8319,52, Private,71768, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
8320,28, Private,189530, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States
8321,28, Private,107189, HS-grad,9, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States
8322,30, Local-gov,289442, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States
8323,52, Private,186224, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States
8324,52, Local-gov,30118, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,3137,0,42, United-States
8325,49, State-gov,247043, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
8326,39, Self-emp-inc,304001, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,3325,0,40, United-States
8327,27, Private,36440, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States
8328,40, State-gov,255824, Masters,14, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
8329,23, Private,250630, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States
8330,54, Private,139850, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States
8331,34, Private,424988, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States
8332,22, Private,141028, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States
8333,28, Private,152951, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States
8334,27, Private,129629, Assoc-voc,11, Never-married, Tech-support, Other-relative, White, Female,0,0,36, United-States
8335,23, Private,481175, Some-college,10, Never-married, Exec-managerial, Own-child, Other, Male,0,0,24, Peru
8336,28, Private,212068, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,1980,40, United-States
8337,39, Private,108293, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States
8338,44, Private,214838, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States
8339,51, Private,302847, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States
8340,31, Private,140092, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
