,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
1363,31, Private,211880, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
1364,27, Private,248402, Bachelors,13, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
1365,68, Private,211162, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
1366,29, Private,335015, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K
1367,25, Private,214413, Masters,14, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
1368,38, Private,167440, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
1369,46, Private,120080, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
1370,40, Private,190122, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
1371,62, Self-emp-not-inc,71467, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
1372,78, ?,83511, 7th-8th,4, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Portugal, <=50K
1373,18, ?,28311, 11th,7, Never-married, ?, Own-child, White, Female,0,0,35, United-States, <=50K
1374,49, Private,360491, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
1375,21, Private,225890, Some-college,10, Never-married, Other-service, Other-relative, White, Female,0,0,30, United-States, <=50K
1376,22, Private,181723, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, Germany, <=50K
1377,20, Private,95552, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
1378,42, Private,183765, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
1379,34, ?,157289, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States, <=50K
1380,40, Self-emp-not-inc,170866, Assoc-acdm,12, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
1381,60, Private,198170, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
1382,33, Private,41610, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
1383,50, Private,201984, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
1384,19, Private,118306, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
1385,90, Federal-gov,311184, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,99, United-States, <=50K
1386,44, Self-emp-not-inc,70884, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
1387,28, Private,224634, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
1388,81, Self-emp-not-inc,184762, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, Greece, <=50K
1389,29, Private,239753, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,2057,20, United-States, <=50K
1390,24, Private,258700, 5th-6th,3, Never-married, Farming-fishing, Other-relative, Black, Male,0,0,40, Mexico, <=50K
1391,29, Private,181822, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
1392,60, Private,185749, 11th,7, Widowed, Transport-moving, Unmarried, Black, Male,0,0,40, United-States, <=50K
1393,23, ?,22966, Bachelors,13, Never-married, ?, Own-child, White, Male,0,0,35, United-States, <=50K
1394,29, Private,178778, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
1395,40, Private,179069, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
1396,40, Private,222756, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
1397,61, Local-gov,77072, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
1398,28, Private,319768, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, France, >50K
1399,56, Private,208640, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
1400,41, State-gov,283917, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
1401,22, Local-gov,164775, 5th-6th,3, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, Guatemala, >50K
1402,18, Private,347829, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States, <=50K
1403,23, Private,177526, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
1404,35, Private,143385, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
1405,17, ?,171461, 10th,6, Never-married, ?, Own-child, White, Female,0,0,20, United-States, <=50K
1406,40, ?,253370, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,35, United-States, >50K
1407,27, Private,41099, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
1408,38, Local-gov,134444, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States, <=50K
1409,52, ?,88073, Bachelors,13, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States, <=50K
1410,26, Private,107827, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
1411,52, Private,117496, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,1755,40, United-States, >50K
1412,27, Self-emp-not-inc,442612, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
1413,18, ?,24688, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States, <=50K
1414,48, Private,95388, Some-college,10, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
1415,52, Private,94391, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
1416,39, Private,204501, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
1417,49, Private,37306, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
1418,55, Private,172666, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
1419,24, Private,21154, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
1420,29, Private,498833, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Nicaragua, <=50K
1421,60, Private,117909, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,40, United-States, >50K
1422,23, Private,183789, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
1423,43, Private,85995, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
1424,70, State-gov,345339, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
1425,43, Private,203554, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,50, United-States, >50K
1426,41, Private,197093, Some-college,10, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, United-States, <=50K
1427,34, Private,175878, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
1428,27, Private,214702, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
1429,41, Private,176069, HS-grad,9, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
1430,39, Private,174242, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
1431,49, Federal-gov,207540, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
1432,68, State-gov,420526, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,5, United-States, <=50K
1433,24, Self-emp-not-inc,322931, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, United-States, >50K
1434,51, Private,326005, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, England, >50K
1435,56, Self-emp-not-inc,174564, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
1436,41, Private,77373, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1848,65, United-States, >50K
1437,30, Private,63861, Assoc-acdm,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
1438,21, Private,89154, 11th,7, Never-married, Other-service, Own-child, White, Male,0,0,42, El-Salvador, <=50K
1439,40, Self-emp-inc,132222, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
1440,81, Private,106390, 5th-6th,3, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,6, United-States, <=50K
1441,28, Private,217200, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
1442,29, ?,112963, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States, <=50K
1443,30, Private,135785, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
1444,62, Local-gov,151369, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
1445,34, Private,258170, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
1446,31, Private,117659, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
1447,54, Self-emp-inc,22743, Bachelors,13, Divorced, Exec-managerial, Not-in-family, White, Male,99999,0,70, United-States, >50K
1448,23, Private,163870, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, ?, <=50K
1449,51, Private,103803, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, United-States, <=50K
1450,28, Private,199600, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
1451,45, Private,20534, Some-college,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
1452,40, Private,63503, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
1453,67, ?,81761, Masters,14, Married-civ-spouse, ?, Husband, White, Male,0,0,2, United-States, <=50K
1454,54, Self-emp-not-inc,175804, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
1455,21, Private,266467, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,2205,40, United-States, <=50K
1456,41, Local-gov,66118, Some-college,10, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,25, United-States, <=50K
1457,54, Private,449257, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
1458,48, Private,242406, 11th,7, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Puerto-Rico, <=50K
1459,41, ?,307589, Bachelors,13, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,0,0,5, Philippines, <=50K
1460,33, Self-emp-not-inc,79303, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
1461,18, Private,116528, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
1462,63, Private,183608, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
1463,51, Private,135388, 12th,8, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,1564,40, United-States, >50K
1464,47, State-gov,160045, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
1465,35, Private,399455, HS-grad,9, Married-spouse-absent, Other-service, Unmarried, White, Female,0,0,52, United-States, <=50K
1466,59, Local-gov,130532, Bachelors,13, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
1467,37, Private,117381, HS-grad,9, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
1468,53, Private,590941, Doctorate,16, Never-married, Prof-specialty, Unmarried, White, Female,0,1408,40, United-States, <=50K
1469,39, Self-emp-not-inc,194004, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
1470,45, Private,36006, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
1471,72, Private,99554, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,10, Poland, <=50K
1472,28, Private,101774, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,50, United-States, >50K
1473,19, Self-emp-not-inc,116385, 11th,7, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
1474,39, Private,177181, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
1475,37, Self-emp-inc,57424, Bachelors,13, Divorced, Sales, Not-in-family, White, Female,0,0,60, United-States, <=50K
1476,32, Private,123291, 12th,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
1477,74, Private,175945, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,28, United-States, <=50K
1478,55, Private,271710, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
1479,30, Private,340917, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
1480,36, Local-gov,241962, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
1481,41, Private,104892, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
1482,39, State-gov,42186, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,3464,0,20, United-States, <=50K
1483,40, Self-emp-not-inc,177810, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
1484,27, Private,243569, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3942,0,40, United-States, <=50K
1485,42, Private,150533, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,52, United-States, >50K
1486,20, Private,39478, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,70, United-States, <=50K
1487,65, Private,207281, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,16, United-States, <=50K
1488,33, Private,31573, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
1489,32, Private,32732, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
1490,36, Self-emp-not-inc,36270, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
1491,41, Private,94210, HS-grad,9, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,48, United-States, <=50K
1492,21, Private,82061, 5th-6th,3, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,32, Mexico, <=50K
1493,35, Private,91839, Bachelors,13, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,7688,0,20, United-States, >50K
1494,36, Private,310531, 10th,6, Separated, Handlers-cleaners, Unmarried, Black, Male,0,0,40, United-States, <=50K
1495,21, Private,100345, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
1496,39, Private,284166, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1564,50, United-States, >50K
